time,x_true,y_true,yaw_true,ekf_x,ekf_y,ekf_yaw,nkf_yaw_error
252.188,2.01186,0.908234,1.6577,1.88383,0.867319,1.69069,0.0150525
252.208,2.01197,0.909338,1.6632,1.88363,0.868987,1.69594,0.0153026
252.239,2.01193,0.910525,1.6682,1.88356,0.869511,1.69758,0.0186605
252.259,2.01173,0.911598,1.6707,1.88337,0.870987,1.70217,0.0165726
252.284,2.01154,0.912373,1.6705,1.88518,0.867705,1.69901,0.0469592
252.3,2.01151,0.912899,1.6702,1.885,0.869133,1.70345,0.0422192
252.321,2.01164,0.913272,1.6713,1.88496,0.869371,1.70419,0.0425792
252.361,2.01163,0.914074,1.675,1.88465,0.871654,1.71129,0.0391752
252.374,2.0113,0.914782,1.6777,1.88457,0.872224,1.71307,0.0400992
252.391,2.01091,0.915732,1.6801,1.88437,0.873602,1.71731,0.0382552
252.422,2.01068,0.916854,1.6824,1.88427,0.874267,1.71936,0.0385112
252.429,2.01072,0.917946,1.6857,1.88405,0.875786,1.72403,0.0371392
252.461,2.01086,0.918922,1.689,1.88401,0.876023,1.72476,0.0397092
252.472,2.01076,0.91978,1.6911,1.8839,0.876734,1.72695,0.0396192
252.533,2.00645,0.91783,1.6424,1.88429,0.879685,1.73335,0.0375589
252.551,2.00658,0.918519,1.6472,1.8842,0.880254,1.73515,0.0345589
252.584,2.00666,0.9192,1.6515,1.88396,0.881721,1.73978,0.0348889
252.594,2.0066,0.919848,1.6541,1.88391,0.882005,1.74067,0.0331769
252.615,2.00659,0.920505,1.6567,1.88378,0.882762,1.74304,0.0329449
252.635,2.00641,0.921199,1.6595,1.88348,0.884464,1.74836,0.0354729
252.652,2.00612,0.921896,1.6625,1.88337,0.885078,1.75029,0.0343969
252.666,2.00579,0.922497,1.6657,1.8831,0.886542,1.75488,0.0357849
252.696,2.00545,0.923133,1.6695,1.88307,0.886731,1.75547,0.0325769
252.757,2.00575,0.925147,1.6817,1.88428,0.886241,1.7594,0.000616725
252.778,2.00609,0.92567,1.6869,1.88406,0.887419,1.76303,0.000957261
252.798,2.00626,0.9261,1.6913,1.88389,0.888273,1.76204,0.00634729
252.808,2.00606,0.926563,1.6951,1.88338,0.890898,1.75017,0.0220153
252.839,2.00556,0.92723,1.6982,1.88333,0.891217,1.74873,0.0265613
252.841,2.00498,0.928107,1.6999,1.8831,0.892492,1.74292,0.0340693
252.869,2.00458,0.92913,1.701,1.88264,0.895148,1.73083,0.0472523
252.981,2.00375,0.935053,1.6596,1.88128,0.904636,1.68716,0.0495233
253.012,2.00277,0.937185,1.641,1.8811,0.906226,1.68728,0.0308113
253.032,2.00254,0.938125,1.6356,1.88103,0.906845,1.68917,0.0235133
253.052,2.00238,0.938984,1.6302,1.88085,0.908323,1.6937,0.0135873
253.175,2.00907,0.95175,1.7225,1.88006,0.915068,1.66886,0.130722
253.215,2.00983,0.955485,1.7526,1.8797,0.918885,1.65129,0.1784
253.338,2.0016,0.951627,1.6485,1.87912,0.927918,1.61186,0.113727
253.358,2.0013,0.95235,1.6441,1.87903,0.930207,1.60209,0.1191
253.373,2.00078,0.953501,1.6359,1.87901,0.930918,1.59905,0.113933
253.399,2.00018,0.954897,1.6259,1.87896,0.932766,1.60058,0.102404
253.49,2.00003,0.962015,1.6,1.87879,0.939999,1.57217,0.104918
253.511,2.00001,0.962899,1.597,1.87879,0.940739,1.57319,0.100892
253.531,1.99996,0.963935,1.5935,1.87879,0.942533,1.57876,0.0918283
253.561,1.99992,0.965186,1.5894,1.87878,0.942956,1.58007,0.0864143
253.592,1.99987,0.966409,1.5841,1.87877,0.944554,1.58504,0.0761503
253.633,1.99925,0.969221,1.56,1.87873,0.946904,1.59238,0.0447083
253.689,1.99869,0.971045,1.5406,1.87999,0.946596,1.59458,0.00689959
253.755,2.00489,0.981052,1.6056,1.87989,0.950023,1.60048,0.0521985
253.775,2.00497,0.982028,1.6002,1.87984,0.952035,1.5924,0.0548785
253.796,2.00509,0.983083,1.6002,1.87982,0.952873,1.59172,0.0555585
253.806,2.00508,0.984002,1.6044,1.87977,0.955276,1.58301,0.0684725
253.867,2.00468,0.985502,1.618,1.87974,0.958911,1.56867,0.0964164
253.887,2.00522,0.987038,1.6341,1.87975,0.960627,1.56172,0.119462
253.907,2.006,0.987899,1.6407,1.87977,0.962995,1.55182,0.135964
253.938,2.00677,0.988773,1.6461,1.87978,0.963548,1.54948,0.143701
253.958,2.00718,0.989685,1.6499,1.87981,0.965052,1.54308,0.1539
254.009,2.00138,0.989016,1.5783,1.88002,0.97089,1.51888,0.106506
254.06,2.00114,0.99131,1.5526,1.88015,0.973293,1.52362,0.0760615
254.101,2.00254,0.994391,1.5442,1.88019,0.974279,1.52668,0.0646035
254.121,2.00234,0.995293,1.5389,1.88025,0.97572,1.53119,0.0547915
254.223,2.00425,1.00188,1.545,1.88135,0.977733,1.53939,0.0382408
254.243,2.00422,1.00321,1.5456,1.88139,0.979113,1.54368,0.0345508
254.264,2.00439,1.00502,1.5617,1.88142,0.980078,1.54669,0.0476478
254.294,2.00473,1.00575,1.5743,1.88145,0.981642,1.55155,0.0553858
254.355,2.00658,1.00861,1.6031,1.88154,0.985572,1.53875,0.0969789
254.372,2.00695,1.00971,1.608,1.88157,0.986572,1.53483,0.105805
254.518,2.00412,1.01902,1.5379,1.88305,0.994078,1.54354,0.0328454
254.579,2.00401,1.01985,1.5331,1.88309,0.995567,1.54826,0.0233264
254.594,2.00423,1.02071,1.5312,1.8831,0.996165,1.55009,0.0195934
254.619,2.00463,1.02175,1.531,1.88313,0.997912,1.5555,0.0139834
254.65,2.00507,1.02303,1.5313,1.88314,0.998188,1.55635,0.0134274
254.651,2.00552,1.02445,1.5339,1.88314,0.99874,1.55805,0.0143354
254.67,2.00589,1.02586,1.5393,1.88317,1.00053,1.56355,0.0142364
254.721,2.00644,1.02778,1.5565,1.88319,1.0032,1.55728,0.0376974
254.772,2.00718,1.02836,1.587,1.88326,1.00731,1.54228,0.0831984
254.894,2.00538,1.03327,1.5582,1.88502,1.01051,1.54516,0.0711898
254.934,2.00504,1.0349,1.5453,1.88507,1.01256,1.54098,0.0624748
254.955,2.00541,1.03855,1.5247,1.88513,1.01436,1.53491,0.0479468
254.975,2.00599,1.04034,1.5183,1.88522,1.01682,1.52708,0.0493788
254.992,2.00651,1.04181,1.5151,1.88527,1.01785,1.52383,0.0494268
255.006,2.00673,1.04297,1.5134,1.88539,1.02037,1.51621,0.0553428
255.04,2.00674,1.04388,1.5121,1.88541,1.02074,1.51509,0.0551628
255.046,2.00664,1.04468,1.5104,1.88547,1.02183,1.51182,0.0567388
255.107,2.00661,1.04657,1.502,1.88771,1.02365,1.49156,0.0836483
255.219,2.00342,1.05177,1.4392,1.88808,1.02857,1.50494,0.00747028
255.25,2.00389,1.05303,1.4343,1.88816,1.02986,1.50915,0.0016337
255.27,2.00425,1.05428,1.4273,1.88819,1.03031,1.5106,0.0100837
255.272,2.00418,1.05558,1.4193,1.88823,1.03089,1.51248,0.0199687
255.291,2.00384,1.05678,1.4156,1.88831,1.03233,1.51717,0.0283607
255.321,2.00361,1.05768,1.4186,1.88832,1.03255,1.51791,0.0260957
255.322,2.00365,1.05835,1.4258,1.88836,1.03327,1.52026,0.0212477
255.352,2.00396,1.05883,1.4338,1.88843,1.03471,1.52493,0.0179157
255.382,2.00451,1.05919,1.4419,1.88846,1.03534,1.52696,0.0118457
255.392,2.00505,1.05955,1.4496,1.88852,1.03673,1.53141,0.00859472
255.433,2.00537,1.0608,1.4613,1.8886,1.0388,1.53793,0.00341672
255.464,2.00515,1.06166,1.4642,1.8886,1.03898,1.53849,0.00108071
255.465,2.00489,1.06246,1.4646,1.88863,1.0397,1.54075,0.00293672
255.494,2.00471,1.06317,1.4642,1.88867,1.0411,1.54512,0.0077077
255.512,2.00472,1.06377,1.4644,1.88868,1.04168,1.54695,0.0093407
255.535,2.00493,1.06436,1.4652,1.88871,1.04317,1.55161,0.0131937
255.586,2.00116,1.06375,1.4158,1.89349,1.0389,1.54138,0.0196135
255.616,2.00097,1.06457,1.4149,1.8935,1.03944,1.54312,0.0222535
255.728,2.0092,1.07365,1.5384,1.89373,1.04762,1.52971,0.114656
255.758,2.00935,1.07432,1.5411,1.89377,1.0486,1.52638,0.120683
255.769,2.00959,1.07505,1.5445,1.89389,1.05107,1.51779,0.132675
255.795,2.00997,1.07586,1.5482,1.89391,1.05152,1.51622,0.137941
255.821,2.0103,1.07675,1.5516,1.89543,1.05302,1.50139,0.09238
255.85,2.01066,1.07866,1.5561,1.89567,1.05643,1.48901,0.109261
255.883,2.01068,1.07953,1.5581,1.89571,1.05681,1.48762,0.112646
256.013,2.0029,1.07975,1.4276,1.89633,1.06434,1.49935,0.0295799
256.175,2.01108,1.09622,1.4999,1.89804,1.07066,1.48726,0.063327
256.177,2.01159,1.09772,1.5046,1.89804,1.07066,1.48726,0.068027
256.206,2.01219,1.10021,1.5168,1.89834,1.07404,1.47686,0.09063
256.236,2.01243,1.10107,1.5234,1.89843,1.075,1.47378,0.100305
256.257,2.01274,1.10171,1.5298,1.89866,1.0773,1.4662,0.114289
256.359,2.00486,1.09576,1.4533,1.89986,1.08319,1.45652,0.0110704
256.374,2.00435,1.09642,1.449,1.8999,1.08354,1.45577,0.00752538
256.39,2.00385,1.09754,1.4394,1.9002,1.08608,1.45026,0.00343138
256.472,2.01198,1.1107,1.4982,1.90079,1.09081,1.44044,0.0720534
256.492,2.01227,1.11221,1.4952,1.9011,1.09317,1.43317,0.0763214
256.514,2.01256,1.11348,1.4953,1.90123,1.09412,1.43033,0.0792684
256.533,2.0127,1.11474,1.4964,1.90153,1.09622,1.42404,0.0866504
256.573,2.01345,1.11737,1.4966,1.90204,1.09958,1.41399,0.0969034
256.746,2.00477,1.12259,1.3527,1.90333,1.10753,1.41555,0.0485556
256.756,2.00493,1.12377,1.3479,1.90356,1.10905,1.42052,0.0583256
256.787,2.00532,1.12489,1.3452,1.9036,1.10932,1.42137,0.0618776
256.79,2.00574,1.126,1.3467,1.90369,1.10993,1.42336,0.0623656
256.817,2.00613,1.12696,1.3525,1.90391,1.11141,1.42819,0.0613936
256.847,2.00679,1.12812,1.3678,1.90402,1.11219,1.43074,0.0486496
256.868,2.00705,1.12842,1.3745,1.90422,1.11363,1.43537,0.0465736
256.898,2.00709,1.1288,1.379,1.9043,1.11415,1.43704,0.0437476
256.919,2.00706,1.12929,1.3812,1.90441,1.11502,1.4398,0.0443076
256.929,2.00702,1.12996,1.3809,1.90464,1.11679,1.43996,0.0447666
256.96,2.00695,1.13084,1.3787,1.90475,1.1176,1.43942,0.0464266
256.97,2.00705,1.1317,1.3762,1.90508,1.12009,1.43781,0.0473196
256.999,2.00725,1.13237,1.3753,1.90512,1.12036,1.43764,0.0480476
257.173,2.01755,1.14314,1.5165,1.90745,1.12991,1.41607,0.135451
257.184,2.0176,1.14353,1.5221,1.90747,1.13006,1.41557,0.141553
257.194,2.01751,1.14406,1.5292,1.90796,1.13317,1.40479,0.159433
257.346,2.01621,1.1534,1.486,1.90885,1.14434,1.39171,0.0697949
257.387,2.01661,1.15497,1.4843,1.90902,1.14528,1.39068,0.0691269
257.397,2.01723,1.15673,1.4827,1.90947,1.14772,1.38332,0.0748889
257.428,2.01802,1.15969,1.4827,1.9097,1.14894,1.37967,0.0785389
257.458,2.01841,1.16147,1.4834,1.91006,1.1508,1.3741,0.0848029
257.478,2.01882,1.16298,1.4835,1.91031,1.15202,1.37046,0.0885489
257.489,2.01944,1.16435,1.4826,1.91076,1.15424,1.36376,0.0943449
257.631,2.01083,1.1682,1.354,1.91258,1.16365,1.356,0.0222844
257.682,2.0122,1.17037,1.3603,1.91311,1.16607,1.35539,0.0153704
257.702,2.01298,1.17155,1.3627,1.91329,1.16692,1.35511,0.0126964
257.722,2.01334,1.17305,1.3627,1.9138,1.16925,1.35408,0.0116664
257.753,2.01313,1.17673,1.358,1.91408,1.17051,1.35349,0.0157734
257.773,2.01307,1.17847,1.3556,1.91462,1.17294,1.3525,0.0171884
257.795,2.01338,1.17995,1.3544,1.91472,1.1734,1.35233,0.0182134
257.824,2.01388,1.18118,1.3541,1.91525,1.17576,1.35154,0.0177234
257.855,2.01455,1.18354,1.3536,1.91554,1.17707,1.35114,0.0178234
257.865,2.01453,1.185,1.3528,1.91605,1.17935,1.35044,0.0179234
257.893,2.01444,1.18657,1.3519,1.91622,1.18014,1.3502,0.0185834
257.916,2.01461,1.18817,1.3515,1.91675,1.18249,1.34955,0.0183334
257.946,2.0157,1.19121,1.3507,1.91706,1.18386,1.34917,0.0187554
257.967,2.01628,1.19271,1.3496,1.91761,1.18628,1.34851,0.0191894
258.03,2.01616,1.19559,1.3451,1.91805,1.18868,1.34841,0.0177406
258.058,2.0159,1.19839,1.3424,1.91873,1.19169,1.34799,0.0200216
258.089,2.01725,1.20091,1.3441,1.91906,1.19312,1.34784,0.0181676
258.12,2.01796,1.20223,1.345,1.9195,1.19508,1.3476,0.0170276
258.201,2.01729,1.20811,1.3383,1.9202,1.19815,1.34712,0.0232446
258.211,2.01744,1.20952,1.3369,1.92062,1.19998,1.34696,0.0244866
258.242,2.01812,1.21088,1.3367,1.92081,1.20083,1.3469,0.0246246
258.252,2.01898,1.21223,1.3373,1.92135,1.20319,1.34682,0.0239526
258.293,2.01991,1.21497,1.3371,1.92184,1.20534,1.34676,0.0240866
258.323,2.01951,1.21647,1.3355,1.92205,1.20626,1.34673,0.0256586
258.334,2.01885,1.21803,1.334,1.92224,1.2071,1.3467,0.0271326
258.354,2.0187,1.21955,1.3331,1.92275,1.20933,1.34667,0.0280026
258.373,2.01928,1.22095,1.3326,1.92288,1.20991,1.34667,0.0285026
258.395,2.02031,1.22223,1.3326,1.92339,1.21213,1.34667,0.0285026
258.436,2.02185,1.22488,1.3322,1.92407,1.21514,1.34675,0.0289766
258.497,2.02053,1.23098,1.3264,1.92497,1.21907,1.33929,0.0273236
258.538,2.02122,1.23223,1.3269,1.92491,1.22243,1.33962,0.0318864
258.578,2.02311,1.23457,1.3294,1.92526,1.22393,1.33978,0.0295454
258.589,2.02351,1.23597,1.3301,1.92575,1.22602,1.33988,0.0289394
258.619,2.02338,1.23752,1.3293,1.92629,1.2283,1.33995,0.0298094
258.67,2.02268,1.24242,1.3231,1.92707,1.23163,1.34013,0.0361924
258.711,2.02436,1.24486,1.3227,1.92778,1.23463,1.34049,0.0369504
258.782,2.02531,1.24899,1.322,1.92868,1.23771,1.34051,0.0243226
258.863,2.02564,1.25508,1.3168,1.93008,1.24361,1.32949,0.0184976
258.894,2.02736,1.2577,1.3187,1.93037,1.24479,1.32923,0.0163436
258.904,2.02752,1.25932,1.3182,1.9311,1.24772,1.32986,0.0174736
258.944,2.02718,1.26281,1.3144,1.93142,1.24902,1.33014,0.0215536
259.025,2.02862,1.26668,1.3059,1.9327,1.25393,1.33132,0.0308887
259.056,2.02903,1.26915,1.2991,1.93349,1.25717,1.33299,0.0393617
259.097,2.02877,1.27219,1.2911,1.93376,1.25829,1.33366,0.0480267
259.117,2.02909,1.27365,1.2887,1.9345,1.26133,1.33602,0.0527887
259.178,2.03054,1.27637,1.2875,1.9348,1.26259,1.33712,0.0550887
259.182,2.03097,1.27769,1.2876,1.9348,1.26259,1.33712,0.0549887
259.188,2.03091,1.27904,1.2879,1.9348,1.26259,1.33712,0.0546887
259.219,2.03073,1.28036,1.2878,1.93541,1.26517,1.3395,0.0571707
259.259,2.03106,1.28311,1.29,1.93603,1.26782,1.34182,0.0572867
259.29,2.03289,1.28602,1.2942,1.93671,1.27073,1.34405,0.0553157
259.34,2.03386,1.28895,1.2943,1.93701,1.27205,1.34498,0.0561507
259.351,2.03366,1.29045,1.2931,1.93752,1.27424,1.34647,0.0588387
259.374,2.03323,1.29211,1.2918,1.9377,1.27504,1.34702,0.0606907
259.391,2.03306,1.29372,1.291,1.93814,1.27696,1.34836,0.0628247
259.442,2.03466,1.29623,1.2937,1.93885,1.28014,1.3505,0.0622697
259.493,2.03612,1.29981,1.2973,1.94086,1.2829,1.34757,0.0220467
259.523,2.03545,1.30156,1.2961,1.94111,1.28403,1.34818,0.0238547
259.533,2.03508,1.30333,1.2948,1.94149,1.28569,1.34903,0.0260046
259.574,2.03629,1.3062,1.2954,1.94223,1.289,1.35073,0.0271047
259.615,2.03811,1.30873,1.2992,1.94246,1.29,1.35124,0.0238146
259.635,2.03841,1.31013,1.3011,1.94297,1.29232,1.35229,0.0229647
259.676,2.03812,1.31314,1.3026,1.94351,1.29475,1.35315,0.0223236
259.692,2.03792,1.3147,1.3018,1.94367,1.29547,1.35338,0.0233546
259.728,2.03809,1.31622,1.3012,1.94505,1.29742,1.35048,0.0348677
259.747,2.03947,1.31896,1.3028,1.94537,1.29886,1.35088,0.0336637
259.767,2.04025,1.32027,1.3046,1.94591,1.30128,1.35149,0.0324777
259.793,2.04075,1.3216,1.3064,1.94607,1.302,1.35167,0.0308537
259.818,2.04071,1.3231,1.3077,1.94657,1.30422,1.35202,0.0299077
259.859,2.04031,1.32634,1.3085,1.94723,1.30723,1.35222,0.0293067
259.89,2.0414,1.32945,1.3096,1.94751,1.30847,1.35223,0.0282187
259.91,2.04222,1.33084,1.3094,1.94776,1.30958,1.35221,0.0283987
259.93,2.04263,1.33226,1.309,1.94822,1.31168,1.35215,0.0287347
259.961,2.04277,1.33361,1.3093,1.94864,1.31357,1.35209,0.0283767
260.002,2.04265,1.33632,1.3114,1.94896,1.31501,1.35205,0.0262297
260.022,2.04279,1.33775,1.3122,1.94956,1.31769,1.35175,0.0251367
260.052,2.04363,1.34093,1.3101,1.95008,1.32005,1.35137,0.0268567
260.083,2.04408,1.34252,1.3085,1.95027,1.3209,1.35125,0.0283337
260.093,2.04451,1.34396,1.3078,1.95038,1.32136,1.35119,0.0289707
260.113,2.04479,1.34529,1.3082,1.95087,1.32358,1.35098,0.0283687
260.134,2.04484,1.34654,1.309,1.95096,1.32397,1.35095,0.0275387
260.174,2.04503,1.34783,1.3097,1.95131,1.32554,1.35077,0.0266587
260.184,2.04564,1.35074,1.3083,1.95155,1.32659,1.3506,0.0278827
260.215,2.04603,1.35227,1.3067,1.95263,1.32889,1.34837,0.0364287
260.233,2.04645,1.35362,1.3058,1.9528,1.32967,1.34826,0.0372207
260.266,2.04663,1.35499,1.3052,1.95325,1.33164,1.34805,0.0376107
260.296,2.04695,1.35772,1.304,1.95394,1.33471,1.34781,0.0385737
260.322,2.047,1.35926,1.3031,1.95416,1.33569,1.34774,0.0393987
260.368,2.04768,1.36219,1.3021,1.95477,1.33837,1.34753,0.0401937
260.398,2.04827,1.36355,1.3026,1.95514,1.34,1.34741,0.0395687
260.449,2.04918,1.3678,1.3004,1.95658,1.34393,1.34541,0.0412844
260.469,2.04925,1.37079,1.2981,1.95689,1.3453,1.34535,0.0435214
260.49,2.04955,1.3721,1.2982,1.95736,1.34733,1.34533,0.0434074
260.514,2.05008,1.37333,1.2987,1.95745,1.34772,1.34533,0.0429074
260.541,2.05076,1.37463,1.2985,1.95802,1.3502,1.34528,0.0430514
260.571,2.05143,1.3777,1.2963,1.95868,1.35307,1.34519,0.0451634
260.612,2.05117,1.38083,1.294,1.95899,1.35445,1.34517,0.0474434
260.652,2.05133,1.38226,1.2937,1.95947,1.35654,1.34518,0.0477494
260.655,2.05184,1.3836,1.2934,1.95958,1.35699,1.34519,0.0480634
260.693,2.05256,1.38495,1.2928,1.96111,1.35941,1.34195,0.0348403
260.723,2.05374,1.38777,1.2921,1.9618,1.36234,1.34204,0.0356303
260.744,2.05365,1.39072,1.2906,1.9621,1.36365,1.34214,0.0372273
260.785,2.05337,1.39215,1.2892,1.96259,1.36574,1.3423,0.0387873
260.825,2.05401,1.39476,1.2866,1.96321,1.36841,1.34252,0.0416143
260.947,2.05602,1.40524,1.2818,1.96559,1.37675,1.33899,0.049028
260.968,2.05673,1.40646,1.2824,1.96605,1.37871,1.3343,0.0437399
260.998,2.05772,1.40747,1.2837,1.96615,1.37912,1.33348,0.041616
261.019,2.05863,1.40849,1.2852,1.9668,1.38179,1.33389,0.040525
261.04,2.059,1.4114,1.2833,1.96706,1.3829,1.33404,0.042578
261.09,2.05852,1.41323,1.2796,1.96771,1.38557,1.33435,0.046585
261.098,2.05829,1.41502,1.2768,1.96808,1.38713,1.33456,0.049601
261.171,2.06052,1.41867,1.2804,1.96978,1.39111,1.33251,0.0418857
261.182,2.06198,1.4211,1.2848,1.97001,1.39202,1.33274,0.0377097
261.212,2.06191,1.42273,1.2846,1.97057,1.39437,1.33292,0.0380957
261.294,2.06217,1.42827,1.2821,1.97208,1.40049,1.32112,0.0287917
261.324,2.06307,1.42935,1.2832,1.9722,1.40096,1.32061,0.0271807
261.345,2.06387,1.43059,1.2837,1.97254,1.40232,1.32064,0.0267147
261.355,2.06432,1.43198,1.2833,1.97294,1.40388,1.32064,0.0271147
261.477,2.07478,1.44498,1.3849,1.97513,1.41111,1.30525,0.0786624
261.59,2.06649,1.44932,1.2671,1.97746,1.41948,1.2969,0.0307856
261.62,2.06722,1.45034,1.2651,1.97777,1.42057,1.29714,0.0330316
261.636,2.06795,1.45136,1.2626,1.97849,1.42314,1.29816,0.0478562
261.681,2.06859,1.4538,1.2576,1.97927,1.42594,1.29935,0.0540472
261.699,2.06861,1.45525,1.2552,1.97941,1.42646,1.29961,0.0567032
261.722,2.06887,1.45743,1.2525,1.98001,1.42862,1.30081,0.0606052
261.773,2.07113,1.46301,1.2532,1.98131,1.43332,1.29712,0.0562202
261.824,2.07122,1.46372,1.2533,1.98187,1.43532,1.29582,0.0548202
261.875,2.07161,1.46733,1.254,1.98335,1.43838,1.29506,0.0304723
261.886,2.07228,1.4686,1.2559,1.98351,1.43896,1.29539,0.0289053
261.905,2.07348,1.47029,1.2585,1.98423,1.44152,1.29669,0.0276033
261.936,2.07382,1.47225,1.2579,1.98451,1.4425,1.29711,0.0286183
261.956,2.07357,1.47477,1.2545,1.98526,1.44518,1.29821,0.0331253
261.997,2.07361,1.47726,1.2527,1.98561,1.44643,1.29876,0.0354743
262.017,2.07469,1.47931,1.2551,1.98627,1.44879,1.2999,0.0342103
262.068,2.07605,1.48115,1.259,1.98701,1.45147,1.30112,0.0315323
262.119,2.07628,1.48676,1.2617,1.98898,1.45697,1.30068,0.0330579
262.17,2.07696,1.48902,1.2615,1.98925,1.45794,1.30085,0.0334279
262.201,2.07818,1.49102,1.2602,1.99002,1.46071,1.30127,0.0351489
262.232,2.07893,1.493,1.2599,1.99032,1.46181,1.30145,0.0356259
262.262,2.07896,1.49494,1.2612,1.99086,1.46375,1.30182,0.0346919
262.283,2.07891,1.49708,1.2637,1.99164,1.46659,1.30226,0.0326329
262.323,2.07972,1.49936,1.2656,1.99187,1.46743,1.30232,0.0307939
262.35,2.08092,1.50166,1.2663,1.99284,1.47061,1.30193,0.0432314
262.368,2.08145,1.50359,1.2668,1.9936,1.47338,1.30184,0.0426454
262.415,2.08148,1.50548,1.267,1.99383,1.47422,1.30179,0.0423924
262.435,2.08157,1.50724,1.2677,1.99449,1.47661,1.30155,0.0414554
262.461,2.08192,1.50854,1.2682,1.99472,1.47745,1.30146,0.0408644
262.486,2.08277,1.51086,1.2686,1.99533,1.47965,1.30109,0.0400984
262.517,2.08349,1.51347,1.2684,1.99567,1.48088,1.30085,0.0400594
262.537,2.08386,1.51501,1.269,1.99628,1.48307,1.30038,0.0389834
262.568,2.08432,1.51695,1.2718,1.99655,1.48404,1.30015,0.0359574
262.588,2.08502,1.51883,1.2769,1.99725,1.48656,1.29934,0.0300444
262.629,2.08576,1.52094,1.2799,1.99786,1.48877,1.29838,0.0260824
262.649,2.08619,1.52336,1.2775,1.99863,1.49152,1.29703,0.0271384
262.7,2.08637,1.5257,1.2732,1.99894,1.49264,1.29646,0.0308624
262.72,2.08666,1.52764,1.2718,1.99959,1.49493,1.29536,0.0311634
262.751,2.08729,1.52914,1.2735,1.99992,1.4961,1.29486,0.0289614
262.781,2.08794,1.53099,1.2738,2.00059,1.49846,1.2938,0.0276094
262.826,2.08828,1.53335,1.2699,2.00119,1.50065,1.29293,0.0520927
262.842,2.08841,1.5358,1.2654,2.00159,1.50202,1.2923,0.0559627
262.965,2.09946,1.54791,1.3661,2.00386,1.50988,1.27806,0.0589763
262.975,2.09984,1.5495,1.3646,2.00444,1.51181,1.27266,0.0628803
263.006,2.10046,1.5518,1.3621,2.00525,1.51443,1.26542,0.0676213
263.063,2.1012,1.5553,1.3552,2.00576,1.5182,1.26168,0.0470606
263.087,2.10141,1.55659,1.3529,2.00589,1.51861,1.2606,0.0458436
263.097,2.10199,1.55833,1.352,2.0068,1.52142,1.25341,0.0521326
263.138,2.10257,1.55948,1.3512,2.00709,1.52231,1.25115,0.0535956
263.179,2.10323,1.56058,1.3503,2.00765,1.52402,1.24682,0.0570206
263.3,2.09519,1.56394,1.2228,2.01034,1.5329,1.24927,0.0481355
263.315,2.09578,1.56493,1.2191,2.01045,1.53322,1.24943,0.0519955
263.322,2.09619,1.56626,1.2145,2.0107,1.534,1.24991,0.0570695
263.342,2.09625,1.5679,1.2099,2.01147,1.53632,1.25175,0.0635095
263.383,2.09651,1.57101,1.2054,2.01255,1.53958,1.25492,0.0711795
263.423,2.09803,1.57326,1.2053,2.01341,1.54221,1.2576,0.0739595
263.464,2.09949,1.57604,1.2044,2.01379,1.54339,1.25883,0.0760895
263.484,2.09969,1.57765,1.2037,2.01449,1.54556,1.2611,0.0790665
263.515,2.09954,1.57917,1.2034,2.01476,1.54641,1.262,0.0802635
263.522,2.09955,1.58049,1.2044,2.01497,1.54707,1.26269,0.0799535
263.546,2.09983,1.58163,1.2057,2.01633,1.54935,1.2601,0.0468758
263.558,2.10061,1.58268,1.2073,2.01663,1.55027,1.26099,0.0461718
263.586,2.10158,1.5839,1.2087,2.01748,1.55293,1.26349,0.0472678
263.627,2.10275,1.58694,1.209,2.01816,1.55507,1.26534,0.0488228
